Order ID,Order Date,Region,City,Customer Segment,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Ship Mode
ORD-11731,2025-01-31,East,Kolkata,Small Business,Furniture,Chairs,4,1568.89,0.1,5648.01,439.93,Standard
ORD-10386,2025-01-31,South,Chennai,Corporate,Grocery,Snacks,6,879.43,0.1,4748.95,640.17,Express
ORD-10171,2025-02-01,South,Chennai,Consumer,Electronics,Mobiles,4,18372.23,0.0,73488.92,10438.17,Standard
ORD-10618,2025-02-01,West,Pune,Corporate,Electronics,Mobiles,7,30841.15,0.15,183504.85,8076.03,Standard
ORD-10582,2025-02-01,East,Guwahati,Small Business,Clothing,Kidswear,1,1458.3,0.15,1239.55,141.08,Express
ORD-10892,2025-02-01,East,Bhubaneswar,Small Business,Office Supplies,Paper,4,2095.02,0.05,7961.08,771.89,Express
ORD-10409,2025-02-01,South,Chennai,Consumer,Electronics,Mobiles,5,5240.88,0.05,24894.2,2305.62,Standard
ORD-11686,2025-02-01,West,Ahmedabad,Consumer,Clothing,Womenswear,7,1686.36,0.15,10033.87,1226.28,Express
ORD-11326,2025-02-02,North,Delhi,Consumer,Grocery,Beverages,2,774.35,0.0,1548.69,190.8,Standard
ORD-11228,2025-02-02,East,Guwahati,Corporate,Furniture,Storage,1,11872.88,0.0,11872.88,977.77,Express
ORD-11555,2025-02-02,South,Hyderabad,Consumer,Furniture,Tables,4,16298.86,0.1,58675.9,652.37,Express
ORD-10266,2025-02-02,South,Bengaluru,Small Business,Electronics,Laptops,4,27324.3,0.15,92902.6,-1448.65,Express
ORD-11678,2025-02-03,East,Bhubaneswar,Consumer,Clothing,Menswear,4,630.29,0.0,2521.15,573.15,Standard
ORD-10629,2025-02-03,East,Bhubaneswar,Consumer,Clothing,Kidswear,7,1076.15,0.1,6779.77,1285.58,Express
ORD-10269,2025-02-04,North,Jaipur,Corporate,Grocery,Snacks,1,1062.42,0.1,956.18,70.77,Express
ORD-11214,2025-02-04,South,Chennai,Small Business,Electronics,Mobiles,3,42297.43,0.05,120547.68,10955.61,Same Day
ORD-10205,2025-02-04,South,Chennai,Corporate,Grocery,Snacks,2,1366.22,0.05,2595.83,235.66,Same Day
ORD-10365,2025-02-04,East,Bhubaneswar,Consumer,Clothing,Kidswear,4,2396.63,0.2,7669.2,825.61,Standard
ORD-10092,2025-02-05,North,Chandigarh,Small Business,Furniture,Storage,5,16213.74,0.1,72961.83,3393.96,Standard
ORD-10546,2025-02-05,North,Lucknow,Corporate,Electronics,Accessories,4,32589.94,0.0,130359.77,18182.19,Express
ORD-10915,2025-02-06,East,Guwahati,Corporate,Clothing,Footwear,2,3544.08,0.0,7088.16,1675.05,Standard
ORD-11476,2025-02-06,East,Guwahati,Consumer,Electronics,Mobiles,3,15307.4,0.0,45922.2,6702.38,Standard
ORD-10848,2025-02-07,East,Guwahati,Corporate,Electronics,Laptops,4,2978.65,0.0,11914.58,1802.58,Express
ORD-10066,2025-02-07,North,Chandigarh,Small Business,Clothing,Kidswear,7,2943.47,0.05,19574.05,3040.04,Express
ORD-11451,2025-02-07,West,Surat,Consumer,Grocery,Staples,3,1060.3,0.05,3021.85,412.24,Standard
ORD-11308,2025-02-08,West,Ahmedabad,Consumer,Clothing,Menswear,3,1082.87,0.0,3248.62,844.62,Express
ORD-11434,2025-02-08,East,Bhubaneswar,Consumer,Office Supplies,Stationery,2,1010.91,0.0,2021.83,307.54,Express
ORD-11134,2025-02-08,West,Ahmedabad,Consumer,Electronics,Laptops,1,17017.05,0.05,16166.2,1863.77,Standard
ORD-10216,2025-02-08,East,Guwahati,Small Business,Electronics,Laptops,7,42894.48,0.0,300261.37,35006.57,Same Day
ORD-11151,2025-02-08,East,Kolkata,Consumer,Clothing,Womenswear,5,489.37,0.15,2079.8,433.73,Express
ORD-10337,2025-02-09,West,Mumbai,Consumer,Electronics,Accessories,5,17831.71,0.2,71326.83,-1450.58,Express
ORD-10453,2025-02-09,South,Hyderabad,Corporate,Clothing,Menswear,1,1130.35,0.0,1130.35,257.26,Standard
ORD-10198,2025-02-09,West,Surat,Consumer,Furniture,Storage,5,18970.24,0.0,94851.22,7281.22,Standard
ORD-11628,2025-02-10,South,Hyderabad,Small Business,Furniture,Tables,7,5655.03,0.1,35626.68,2983.63,Same Day
ORD-11606,2025-02-10,South,Hyderabad,Corporate,Electronics,Laptops,6,14842.39,0.0,89054.33,12802.95,Express
ORD-10554,2025-02-10,West,Pune,Consumer,Furniture,Bookcases,5,5502.95,0.1,24763.27,1318.42,Standard
ORD-10791,2025-02-10,South,Bengaluru,Consumer,Grocery,Personal Care,2,679.27,0.1,1222.68,234.66,Express
ORD-10843,2025-02-11,North,Jaipur,Corporate,Grocery,Snacks,1,538.15,0.15,457.43,36.63,Express
ORD-10423,2025-02-11,South,Chennai,Corporate,Furniture,Chairs,2,15371.02,0.15,26130.74,-121.26,Standard
ORD-10855,2025-02-12,South,Bengaluru,Consumer,Electronics,Cameras,1,24848.44,0.15,21121.18,2039.69,Standard
ORD-11362,2025-02-13,East,Guwahati,Small Business,Electronics,Accessories,5,10043.89,0.05,47708.47,6629.58,Standard
ORD-11662,2025-02-13,North,Jaipur,Small Business,Office Supplies,Stationery,2,593.71,0.0,1187.41,155.58,Standard
ORD-11519,2025-02-14,North,Jaipur,Consumer,Furniture,Bookcases,1,11904.21,0.0,11904.21,1386.11,Standard
ORD-11634,2025-02-14,West,Ahmedabad,Consumer,Furniture,Bookcases,6,13914.12,0.05,79310.46,6787.04,Same Day
ORD-10772,2025-02-15,West,Ahmedabad,Consumer,Clothing,Footwear,2,2850.32,0.1,5130.57,747.44,Standard
ORD-11253,2025-02-16,South,Hyderabad,Corporate,Clothing,Womenswear,7,4332.58,0.15,25778.83,3347.73,Standard
ORD-10537,2025-02-16,South,Chennai,Consumer,Furniture,Bookcases,1,14739.82,0.0,14739.82,1302.26,Express
ORD-11591,2025-02-16,South,Bengaluru,Consumer,Grocery,Staples,5,213.73,0.2,854.91,51.78,Same Day
ORD-11150,2025-02-16,East,Kolkata,Corporate,Electronics,Accessories,1,11909.18,0.1,10718.26,895.93,Standard
ORD-11714,2025-02-16,South,Chennai,Consumer,Furniture,Storage,4,15117.17,0.1,54421.81,929.12,Express
ORD-11722,2025-02-16,South,Chennai,Consumer,Office Supplies,Stationery,7,341.13,0.2,1910.31,96.15,Standard
ORD-11753,2025-02-17,West,Ahmedabad,Consumer,Clothing,Kidswear,3,4389.29,0.0,13167.88,2779.41,Standard
ORD-11189,2025-02-17,West,Mumbai,Small Business,Office Supplies,Storage Bins,7,2176.35,0.1,13711.02,1047.06,Standard
ORD-11616,2025-02-17,North,Delhi,Consumer,Clothing,Footwear,1,825.08,0.0,825.08,171.04,Standard
ORD-10942,2025-02-17,North,Delhi,Consumer,Office Supplies,Stationery,4,77.91,0.0,311.65,44.27,Standard
ORD-10985,2025-02-17,North,Delhi,Consumer,Clothing,Footwear,2,595.9,0.1,1072.61,216.56,Express
ORD-10011,2025-02-18,South,Kochi,Corporate,Office Supplies,Paper,5,841.66,0.2,3366.63,113.92,Standard
ORD-11569,2025-02-19,East,Patna,Corporate,Furniture,Tables,7,1973.9,0.05,13126.41,1676.87,Express
ORD-11497,2025-02-20,East,Bhubaneswar,Consumer,Electronics,Mobiles,1,30266.49,0.0,30266.49,3083.11,Express
ORD-10165,2025-02-20,South,Kochi,Consumer,Clothing,Kidswear,1,3771.08,0.1,3393.97,777.18,Express
ORD-11448,2025-02-20,West,Surat,Corporate,Clothing,Kidswear,7,1835.02,0.0,12845.17,2823.73,Standard
ORD-11297,2025-02-20,West,Ahmedabad,Consumer,Clothing,Womenswear,6,3733.01,0.05,21278.13,4840.28,Standard
ORD-10816,2025-02-21,East,Guwahati,Small Business,Grocery,Beverages,2,209.89,0.0,419.78,88.35,Same Day
ORD-10625,2025-02-21,North,Chandigarh,Consumer,Electronics,Mobiles,4,18345.45,0.15,62374.53,5559.58,Express
ORD-10302,2025-02-22,West,Surat,Consumer,Furniture,Bookcases,3,4443.49,0.1,11997.43,382.22,Standard
ORD-11430,2025-02-22,North,Chandigarh,Small Business,Grocery,Beverages,3,424.09,0.1,1145.05,143.53,Standard
ORD-11288,2025-02-23,South,Bengaluru,Consumer,Furniture,Tables,2,6949.22,0.0,13898.43,1662.86,Standard
ORD-11238,2025-02-24,East,Guwahati,Consumer,Clothing,Footwear,1,4023.04,0.1,3620.74,641.0,Express
ORD-11098,2025-02-24,East,Bhubaneswar,Consumer,Clothing,Kidswear,5,3305.02,0.05,15698.86,3627.83,Express
ORD-10686,2025-02-24,North,Delhi,Consumer,Electronics,Accessories,4,3133.56,0.05,11907.52,2020.48,Standard
ORD-11774,2025-02-24,West,Pune,Consumer,Electronics,Cameras,1,5656.7,0.2,4525.36,230.18,Standard
ORD-10976,2025-02-24,East,Kolkata,Small Business,Electronics,Laptops,6,25282.84,0.0,151697.02,26525.32,Express
ORD-10818,2025-02-25,East,Patna,Consumer,Furniture,Bookcases,7,2223.07,0.0,15561.47,1416.04,Standard
ORD-10867,2025-02-25,East,Bhubaneswar,Consumer,Furniture,Tables,2,21744.07,0.0,43488.14,5470.02,Express
ORD-10840,2025-02-25,East,Kolkata,Corporate,Furniture,Chairs,2,18770.27,0.0,37540.54,3961.44,Standard
ORD-11076,2025-02-25,North,Lucknow,Corporate,Furniture,Tables,1,16833.96,0.2,13467.17,-119.78,Express
ORD-11149,2025-02-26,East,Bhubaneswar,Consumer,Electronics,Cameras,5,4577.77,0.0,22888.86,4152.41,Standard
ORD-11573,2025-02-26,South,Chennai,Corporate,Furniture,Storage,6,18534.26,0.0,111205.54,12447.27,Express
ORD-11484,2025-02-27,South,Chennai,Small Business,Electronics,Cameras,6,22910.81,0.3,96225.41,2708.17,Express
ORD-10644,2025-02-27,West,Ahmedabad,Consumer,Electronics,Accessories,5,32584.46,0.05,154776.19,25826.19,Standard
ORD-10425,2025-02-28,East,Patna,Consumer,Electronics,Mobiles,4,31228.94,0.0,124915.76,16635.95,Express
ORD-10109,2025-02-28,West,Mumbai,Corporate,Office Supplies,Storage Bins,3,207.31,0.0,621.94,107.12,Express
ORD-11673,2025-02-28,North,Delhi,Corporate,Clothing,Womenswear,3,3013.07,0.0,9039.21,2436.79,Same Day
ORD-10697,2025-03-01,East,Bhubaneswar,Corporate,Office Supplies,Art Supplies,7,2973.63,0.0,20815.39,2907.38,Express
ORD-11381,2025-03-01,South,Hyderabad,Consumer,Clothing,Footwear,7,1333.91,0.05,8870.52,1242.95,Express
ORD-10197,2025-03-01,West,Ahmedabad,Consumer,Furniture,Bookcases,3,10767.47,0.0,32302.4,4661.94,Standard
ORD-10807,2025-03-02,North,Delhi,Consumer,Electronics,Cameras,1,42042.63,0.2,33634.1,1671.88,Standard
ORD-11231,2025-03-03,East,Kolkata,Consumer,Clothing,Footwear,5,3956.87,0.0,19784.36,5775.32,Standard
ORD-10901,2025-03-03,West,Ahmedabad,Corporate,Clothing,Footwear,4,3063.94,0.2,9804.62,1135.95,Standard
ORD-10307,2025-03-03,East,Patna,Small Business,Clothing,Menswear,6,4463.1,0.0,26778.61,5831.23,Standard
ORD-11667,2025-03-03,West,Surat,Consumer,Electronics,Accessories,7,3634.76,0.05,24171.14,3446.78,Express
ORD-10639,2025-03-04,East,Patna,Small Business,Furniture,Storage,5,8317.9,0.1,37430.56,1998.2,Standard
ORD-11260,2025-03-04,East,Guwahati,Corporate,Furniture,Tables,5,20381.92,0.0,101909.58,14045.81,Express
ORD-10368,2025-03-04,North,Delhi,Corporate,Furniture,Tables,1,10058.15,0.1,9052.34,412.56,Express
ORD-11345,2025-03-04,West,Mumbai,Small Business,Grocery,Snacks,4,330.54,0.0,1322.17,210.78,Standard
ORD-11440,2025-03-05,East,Kolkata,Consumer,Clothing,Kidswear,3,1998.92,0.0,5996.75,1138.94,Express
ORD-11080,2025-03-05,South,Hyderabad,Corporate,Clothing,Womenswear,3,2762.41,0.1,7458.51,1141.67,Express
ORD-11315,2025-03-06,South,Hyderabad,Consumer,Clothing,Womenswear,7,4481.05,0.15,26662.25,3886.0,Standard
ORD-11480,2025-03-06,West,Ahmedabad,Corporate,Grocery,Personal Care,7,1119.93,0.1,7055.54,671.29,Standard
ORD-10023,2025-03-06,West,Mumbai,Corporate,Clothing,Footwear,5,2782.58,0.0,13912.89,3073.62,Express
ORD-10427,2025-03-06,East,Patna,Consumer,Furniture,Storage,3,13641.54,0.0,40924.63,3552.92,Express
ORD-10826,2025-03-07,South,Chennai,Consumer,Clothing,Kidswear,7,2607.79,0.1,16429.06,2263.84,Express
ORD-11663,2025-03-07,West,Pune,Consumer,Grocery,Snacks,3,225.99,0.0,677.96,128.91,Standard
ORD-11690,2025-03-08,West,Surat,Consumer,Electronics,Laptops,7,40264.64,0.2,225481.99,-1800.86,Standard
ORD-10765,2025-03-08,East,Bhubaneswar,Small Business,Furniture,Chairs,4,18140.87,0.1,65307.13,-68.88,Standard
ORD-10018,2025-03-08,West,Mumbai,Consumer,Electronics,Mobiles,4,17446.4,0.15,59317.75,3650.92,Same Day
ORD-11301,2025-03-08,South,Kochi,Consumer,Electronics,Mobiles,6,40985.21,0.15,209024.58,4687.92,Express
ORD-11279,2025-03-08,North,Delhi,Corporate,Electronics,Accessories,4,8390.37,0.15,28527.25,1322.77,Standard
ORD-11209,2025-03-09,South,Chennai,Small Business,Electronics,Mobiles,1,30875.51,0.0,30875.51,6108.48,Express
ORD-10432,2025-03-09,East,Patna,Corporate,Furniture,Storage,1,4957.83,0.0,4957.83,666.64,Standard
ORD-10776,2025-03-10,North,Jaipur,Consumer,Clothing,Menswear,4,4049.67,0.05,15388.73,3084.29,Standard
ORD-10641,2025-03-10,North,Jaipur,Consumer,Electronics,Mobiles,6,39710.09,0.15,202521.47,6795.65,Express
ORD-11613,2025-03-11,South,Bengaluru,Corporate,Electronics,Cameras,3,3543.79,0.05,10099.81,1215.94,Express
ORD-11664,2025-03-12,South,Kochi,Corporate,Furniture,Tables,4,4129.77,0.0,16519.07,1553.25,Standard
ORD-10799,2025-03-12,South,Hyderabad,Consumer,Clothing,Footwear,6,3100.85,0.1,16744.56,2029.64,Express
ORD-10170,2025-03-12,West,Ahmedabad,Consumer,Electronics,Laptops,4,35460.85,0.1,127659.06,7820.64,Express
ORD-11103,2025-03-12,East,Kolkata,Consumer,Clothing,Menswear,4,418.24,0.3,1171.08,27.97,Express
ORD-10316,2025-03-12,East,Kolkata,Consumer,Grocery,Staples,3,619.93,0.05,1766.81,223.37,Express
ORD-10532,2025-03-12,East,Guwahati,Corporate,Furniture,Chairs,2,1871.97,0.05,3556.74,185.71,Standard
ORD-10243,2025-03-13,West,Mumbai,Consumer,Clothing,Womenswear,6,641.28,0.1,3462.91,547.47,Standard
ORD-10121,2025-03-13,East,Patna,Small Business,Electronics,Laptops,5,19157.23,0.0,95786.14,13236.92,Standard
ORD-11180,2025-03-13,West,Surat,Consumer,Office Supplies,Storage Bins,5,1004.4,0.05,4770.91,561.99,Standard
ORD-11056,2025-03-13,West,Ahmedabad,Consumer,Electronics,Cameras,5,23492.52,0.0,117462.62,17098.85,Standard
ORD-11196,2025-03-13,East,Bhubaneswar,Consumer,Electronics,Mobiles,1,8883.07,0.2,7106.45,96.27,Same Day
ORD-10974,2025-03-14,South,Hyderabad,Small Business,Electronics,Mobiles,5,30075.78,0.0,150378.88,23758.32,Express
ORD-10690,2025-03-14,North,Lucknow,Consumer,Clothing,Womenswear,4,4122.53,0.05,15665.6,2331.43,Standard
ORD-10242,2025-03-14,South,Kochi,Corporate,Grocery,Snacks,1,827.57,0.0,827.57,140.72,Standard
ORD-11205,2025-03-14,North,Delhi,Consumer,Clothing,Footwear,7,2264.22,0.0,15849.56,3931.16,Same Day
ORD-11549,2025-03-14,West,Surat,Consumer,Electronics,Laptops,1,20086.79,0.0,20086.79,1900.33,Same Day
ORD-11669,2025-03-14,West,Ahmedabad,Small Business,Clothing,Menswear,7,3965.46,0.15,23594.52,3625.26,Standard
ORD-11265,2025-03-15,East,Patna,Corporate,Clothing,Menswear,2,1036.32,0.0,2072.65,356.24,Same Day
ORD-11330,2025-03-15,East,Patna,Corporate,Electronics,Laptops,6,3812.68,0.05,21732.25,1600.69,Standard
ORD-10370,2025-03-16,South,Hyderabad,Consumer,Grocery,Personal Care,3,819.49,0.0,2458.48,439.66,Standard
ORD-10841,2025-03-16,East,Guwahati,Corporate,Clothing,Womenswear,4,1921.62,0.2,6149.19,659.36,Express
ORD-10382,2025-03-16,North,Jaipur,Corporate,Furniture,Chairs,5,16863.14,0.0,84315.7,8410.63,Standard
ORD-11094,2025-03-16,East,Kolkata,Corporate,Grocery,Beverages,2,1393.38,0.0,2786.76,375.96,Standard
ORD-10241,2025-03-17,South,Hyderabad,Consumer,Electronics,Cameras,3,25981.61,0.05,74047.59,7305.45,Same Day
ORD-11507,2025-03-17,East,Bhubaneswar,Consumer,Electronics,Accessories,6,21654.34,0.0,129926.05,22355.18,Express
ORD-10290,2025-03-17,South,Kochi,Small Business,Electronics,Mobiles,4,9849.71,0.15,33489.03,3008.81,Express
ORD-11124,2025-03-18,South,Hyderabad,Consumer,Clothing,Kidswear,3,589.81,0.0,1769.43,368.71,Standard
ORD-11661,2025-03-18,South,Bengaluru,Small Business,Grocery,Beverages,7,991.66,0.15,5900.36,250.45,Standard
ORD-10584,2025-03-18,West,Surat,Small Business,Office Supplies,Stationery,4,2871.64,0.15,9763.57,697.11,Standard
ORD-11752,2025-03-18,East,Bhubaneswar,Consumer,Furniture,Bookcases,7,16440.4,0.15,97820.37,-1249.85,Standard
ORD-10285,2025-03-19,South,Hyderabad,Consumer,Office Supplies,Paper,1,1699.3,0.15,1444.4,91.78,Express
ORD-10385,2025-03-19,East,Patna,Small Business,Clothing,Womenswear,3,2665.95,0.05,7597.97,1631.65,Same Day
ORD-11537,2025-03-19,North,Lucknow,Consumer,Furniture,Chairs,2,3537.05,0.1,6366.7,-57.8,Same Day
ORD-10144,2025-03-19,West,Pune,Small Business,Electronics,Cameras,4,34292.63,0.0,137170.53,21646.42,Standard
ORD-11670,2025-03-20,East,Guwahati,Corporate,Clothing,Footwear,2,2462.53,0.1,4432.55,586.58,Standard
ORD-11025,2025-03-20,West,Pune,Consumer,Clothing,Womenswear,4,1894.35,0.1,6819.65,975.69,Standard
ORD-10876,2025-03-20,West,Surat,Consumer,Clothing,Kidswear,7,1169.12,0.1,7365.48,889.75,Standard
ORD-10559,2025-03-21,North,Lucknow,Consumer,Furniture,Tables,2,21976.61,0.0,43953.22,5788.56,Same Day
ORD-11709,2025-03-21,North,Jaipur,Consumer,Grocery,Beverages,2,279.73,0.05,531.49,86.08,Standard
ORD-10970,2025-03-21,North,Jaipur,Consumer,Clothing,Kidswear,6,2097.05,0.15,10694.95,1456.71,Standard
ORD-10280,2025-03-21,West,Ahmedabad,Corporate,Office Supplies,Paper,2,2745.49,0.2,4392.79,203.61,Express
ORD-10026,2025-03-21,East,Guwahati,Corporate,Clothing,Kidswear,6,473.13,0.0,2838.78,610.68,Standard
ORD-11589,2025-03-21,West,Mumbai,Consumer,Electronics,Cameras,1,6598.95,0.05,6269.0,499.61,Standard
ORD-11118,2025-03-21,East,Kolkata,Consumer,Office Supplies,Stationery,5,2439.17,0.1,10976.26,1247.91,Standard
ORD-11187,2025-03-21,North,Chandigarh,Consumer,Office Supplies,Art Supplies,4,1957.94,0.1,7048.57,770.43,Standard
ORD-10126,2025-03-22,North,Lucknow,Corporate,Electronics,Laptops,5,16676.19,0.15,70873.81,5330.18,Standard
ORD-10628,2025-03-22,North,Delhi,Corporate,Clothing,Footwear,2,4056.74,0.1,7302.13,1292.06,Express
ORD-11317,2025-03-22,West,Surat,Corporate,Electronics,Mobiles,1,28365.16,0.1,25528.64,1051.55,Same Day
ORD-10692,2025-03-23,East,Kolkata,Consumer,Office Supplies,Storage Bins,7,1871.8,0.05,12447.45,2268.79,Standard
ORD-11629,2025-03-23,West,Ahmedabad,Consumer,Electronics,Cameras,6,31890.21,0.0,191341.26,31009.42,Standard
ORD-10004,2025-03-23,South,Bengaluru,Corporate,Clothing,Womenswear,2,3146.24,0.05,5977.85,1016.44,Standard
ORD-11045,2025-03-23,South,Hyderabad,Consumer,Grocery,Staples,1,705.66,0.1,635.1,49.09,Standard
ORD-10823,2025-03-23,South,Bengaluru,Corporate,Office Supplies,Storage Bins,2,1822.17,0.2,2915.47,107.77,Express
ORD-11071,2025-03-24,East,Guwahati,Consumer,Furniture,Bookcases,3,16925.77,0.0,50777.3,7068.48,Express
ORD-10154,2025-03-24,South,Bengaluru,Consumer,Office Supplies,Art Supplies,6,405.46,0.0,2432.78,352.23,Standard
ORD-11004,2025-03-24,South,Kochi,Small Business,Office Supplies,Storage Bins,5,2985.07,0.0,14925.36,1855.45,Same Day
ORD-10997,2025-03-25,West,Mumbai,Consumer,Electronics,Cameras,3,19954.93,0.2,47891.83,455.37,Same Day
ORD-11744,2025-03-25,North,Jaipur,Corporate,Furniture,Tables,4,4498.63,0.1,16195.05,379.31,Standard
ORD-10480,2025-03-27,North,Jaipur,Consumer,Electronics,Accessories,7,4161.76,0.05,27675.68,3232.06,Standard
ORD-10891,2025-03-27,North,Lucknow,Consumer,Electronics,Mobiles,6,8660.76,0.05,49366.35,7274.42,Same Day
ORD-10613,2025-03-27,West,Surat,Corporate,Furniture,Tables,6,11846.98,0.0,71081.88,9572.78,Standard
ORD-10156,2025-03-28,North,Delhi,Small Business,Grocery,Snacks,5,1258.63,0.3,4405.2,48.18,Standard
ORD-10056,2025-03-28,North,Lucknow,Consumer,Grocery,Beverages,4,244.52,0.0,978.07,189.37,Standard
ORD-11379,2025-03-29,North,Chandigarh,Corporate,Electronics,Cameras,1,25050.51,0.05,23797.98,1292.21,Standard
ORD-10032,2025-03-29,West,Mumbai,Small Business,Grocery,Snacks,1,1393.28,0.0,1393.28,231.08,Same Day
ORD-11527,2025-03-29,South,Hyderabad,Consumer,Clothing,Kidswear,7,1913.38,0.05,12723.97,2345.67,Standard
ORD-11309,2025-03-29,East,Bhubaneswar,Small Business,Clothing,Kidswear,5,2525.53,0.0,12627.65,3160.51,Standard
ORD-10541,2025-03-30,East,Kolkata,Consumer,Clothing,Footwear,5,1795.23,0.15,7629.74,1037.65,Express
ORD-10515,2025-03-30,East,Guwahati,Corporate,Office Supplies,Stationery,2,971.41,0.05,1845.67,90.77,Standard
ORD-10844,2025-03-30,South,Chennai,Consumer,Grocery,Beverages,3,1052.46,0.1,2841.65,432.97,Express
ORD-11556,2025-03-30,West,Pune,Consumer,Clothing,Kidswear,5,4139.18,0.0,20695.92,5213.6,Standard
ORD-10447,2025-03-31,West,Ahmedabad,Consumer,Clothing,Footwear,1,2010.17,0.0,2010.17,323.44,Express
ORD-11734,2025-03-31,North,Lucknow,Consumer,Electronics,Laptops,3,16335.94,0.0,49007.83,7476.3,Standard
ORD-11544,2025-04-01,North,Chandigarh,Corporate,Furniture,Bookcases,3,15784.35,0.1,42617.74,2950.69,Standard
ORD-11184,2025-04-01,East,Kolkata,Corporate,Furniture,Bookcases,4,18435.18,0.15,62679.62,1792.67,Standard
ORD-11479,2025-04-01,West,Mumbai,Corporate,Electronics,Mobiles,1,3786.69,0.0,3786.69,802.31,Express
ORD-10085,2025-04-02,North,Delhi,Consumer,Clothing,Womenswear,2,2733.77,0.1,4920.78,1052.69,Express
ORD-10449,2025-04-02,South,Kochi,Consumer,Clothing,Menswear,4,2239.25,0.15,7613.45,935.05,Same Day
ORD-11252,2025-04-02,South,Kochi,Corporate,Furniture,Storage,2,12538.92,0.05,23823.95,780.45,Express
ORD-10063,2025-04-03,East,Bhubaneswar,Consumer,Furniture,Storage,6,11082.28,0.15,56519.63,-712.48,Same Day
ORD-11799,2025-04-04,North,Jaipur,Consumer,Grocery,Staples,2,1372.62,0.0,2745.23,642.25,Standard
ORD-11378,2025-04-04,West,Ahmedabad,Consumer,Grocery,Beverages,7,716.95,0.0,5018.66,1060.75,Same Day
ORD-10297,2025-04-04,North,Lucknow,Consumer,Grocery,Staples,6,564.76,0.15,2880.26,245.82,Standard
ORD-11027,2025-04-04,East,Bhubaneswar,Small Business,Grocery,Beverages,2,1094.52,0.05,2079.59,266.06,Express
ORD-10726,2025-04-05,South,Bengaluru,Consumer,Grocery,Personal Care,1,307.1,0.05,291.74,60.52,Express
ORD-10057,2025-04-06,South,Bengaluru,Consumer,Furniture,Chairs,6,1209.81,0.15,6170.02,-71.48,Standard
ORD-11070,2025-04-06,North,Lucknow,Corporate,Grocery,Personal Care,6,311.53,0.1,1682.26,162.36,Standard
ORD-11028,2025-04-06,East,Guwahati,Consumer,Office Supplies,Stationery,5,1826.58,0.0,9132.88,1709.14,Standard
ORD-10819,2025-04-06,South,Bengaluru,Small Business,Electronics,Mobiles,1,10664.77,0.1,9598.29,515.82,Standard
ORD-11206,2025-04-07,North,Delhi,Corporate,Clothing,Menswear,3,3595.84,0.0,10787.51,2527.44,Express
ORD-11346,2025-04-07,South,Kochi,Consumer,Grocery,Staples,6,625.89,0.1,3379.79,496.11,Standard
ORD-10404,2025-04-08,South,Bengaluru,Consumer,Grocery,Beverages,3,632.85,0.0,1898.56,369.68,Standard
ORD-10395,2025-04-09,East,Bhubaneswar,Consumer,Office Supplies,Art Supplies,2,2921.65,0.15,4966.8,387.24,Express
ORD-11223,2025-04-10,North,Jaipur,Small Business,Furniture,Tables,2,21895.69,0.05,41601.81,1405.07,Standard
ORD-10648,2025-04-11,East,Guwahati,Consumer,Electronics,Accessories,1,35597.78,0.3,24918.45,-1245.92,Standard
ORD-10977,2025-04-11,South,Kochi,Corporate,Clothing,Menswear,7,4290.26,0.0,30031.83,6272.97,Express
ORD-10191,2025-04-12,West,Ahmedabad,Consumer,Clothing,Kidswear,4,626.36,0.0,2505.44,616.82,Standard
ORD-11284,2025-04-12,East,Bhubaneswar,Small Business,Clothing,Footwear,6,1766.57,0.05,10069.42,2630.67,Express
ORD-10700,2025-04-12,South,Hyderabad,Consumer,Clothing,Kidswear,5,1346.69,0.05,6396.8,1155.24,Standard
ORD-11372,2025-04-13,East,Kolkata,Corporate,Electronics,Accessories,2,9511.61,0.0,19023.23,2346.91,Standard
ORD-11449,2025-04-13,North,Chandigarh,Consumer,Electronics,Accessories,4,11852.11,0.0,47408.44,9498.65,Express
ORD-11229,2025-04-13,East,Bhubaneswar,Corporate,Furniture,Storage,7,16340.3,0.1,102943.88,-3391.02,Standard
ORD-10390,2025-04-14,West,Ahmedabad,Consumer,Electronics,Mobiles,4,34723.49,0.05,131949.27,14767.67,Standard
ORD-11263,2025-04-15,South,Chennai,Corporate,Furniture,Tables,4,15724.2,0.05,59751.96,1711.42,Express
ORD-10299,2025-04-15,South,Kochi,Corporate,Electronics,Cameras,6,2608.14,0.05,14866.42,1596.1,Standard
ORD-11011,2025-04-16,North,Chandigarh,Consumer,Clothing,Footwear,6,2897.72,0.2,13909.06,1833.98,Express
ORD-11225,2025-04-16,East,Patna,Consumer,Furniture,Bookcases,2,3715.1,0.05,7058.69,275.06,Standard
ORD-11369,2025-04-17,East,Patna,Consumer,Electronics,Laptops,2,41575.09,0.0,83150.18,14445.72,Standard
ORD-11644,2025-04-17,North,Delhi,Consumer,Furniture,Chairs,7,9856.01,0.1,62092.84,2187.95,Express
ORD-10702,2025-04-17,West,Pune,Small Business,Furniture,Bookcases,3,4084.41,0.1,11027.9,1008.3,Express
ORD-11542,2025-04-17,East,Patna,Consumer,Clothing,Footwear,3,3165.81,0.0,9497.43,2103.41,Same Day
ORD-10978,2025-04-18,North,Lucknow,Corporate,Furniture,Storage,5,16467.68,0.15,69987.62,305.76,Same Day
